Date and Time,ft (below ground)
2024-03-30 21:44:49,54.16
2024-03-30 18:44:15,54.16
2024-03-30 15:43:35,54.16
2024-03-30 12:42:57,54.19
2024-03-30 09:42:23,54.19
2024-03-30 06:41:42,54.21
2024-03-30 03:41:03,54.24
2024-03-30 00:40:24,54.26
2024-03-29 21:39:42,54.29
2024-03-29 18:39:05,54.31
2024-03-29 15:38:30,54.31
2024-03-29 12:37:53,54.31
2024-03-29 09:37:14,54.34
2024-03-29 06:36:37,54.34
2024-03-29 03:36:00,54.36
2024-03-29 00:35:22,54.36
2024-03-28 21:34:42,54.34
2024-03-28 18:34:02,54.34
2024-03-28 15:33:22,54.34
2024-03-28 12:32:46,54.36
2024-03-28 09:32:07,54.36
2024-03-28 06:31:31,54.36
2024-03-28 03:30:51,54.39
2024-03-28 00:30:14,54.39
2024-03-27 21:29:35,54.36
2024-03-27 18:28:58,54.34
2024-03-27 15:28:21,54.36
2024-03-27 12:27:44,54.36
2024-03-27 09:27:06,54.39
2024-03-27 06:26:29,54.39
2024-03-27 03:25:47,54.39
2024-03-27 00:25:09,54.39
2024-03-26 21:24:33,54.39
2024-03-26 18:23:54,54.36
2024-03-26 15:23:16,54.36
2024-03-26 12:22:39,54.39
2024-03-26 09:22:00,54.39
2024-03-26 06:21:22,54.39
2024-03-26 03:20:45,54.39
2024-03-26 00:20:05,54.39
2024-03-25 21:19:28,54.39
2024-03-25 18:18:46,54.36
2024-03-25 15:18:08,54.36
2024-03-25 12:17:32,54.39
2024-03-25 09:16:50,54.39
2024-03-25 06:16:09,54.39
2024-03-25 03:15:34,54.39
2024-03-25 00:14:56,54.39
2024-03-24 21:14:18,54.39
2024-03-24 18:13:38,54.36
2024-03-24 15:13:02,54.36
2024-03-24 12:12:26,54.39
2024-03-24 09:11:47,54.41
2024-03-24 06:11:07,54.39
2024-03-24 03:10:31,54.41
2024-03-24 00:09:52,54.41
2024-03-23 21:09:09,54.41
2024-03-23 18:08:31,54.39
2024-03-23 15:07:54,54.39
2024-03-23 12:07:18,54.41
2024-03-23 09:06:39,54.41
2024-03-23 06:05:56,54.41
2024-03-23 03:05:19,54.44
2024-03-23 00:04:40,54.44
2024-03-22 21:04:00,54.44
2024-03-22 18:03:22,54.41
2024-03-22 15:02:45,54.41
2024-03-22 12:02:07,54.44
2024-03-22 09:01:28,54.46
2024-03-22 06:00:51,54.46
2024-03-22 03:00:17,54.46
2024-03-21 23:59:36,54.49
2024-03-21 20:58:56,54.46
2024-03-21 17:58:20,54.44
2024-03-21 14:57:40,54.44
2024-03-21 11:57:02,54.46
2024-03-21 08:53:25,54.49
2024-03-21 05:52:45,54.49
2024-03-21 02:52:07,54.49
2024-03-20 23:51:32,54.49
2024-03-20 20:50:53,54.49
2024-03-20 17:50:15,54.44
2024-03-20 14:49:35,54.44
2024-03-20 11:48:53,54.49
2024-03-20 08:48:15,54.49
2024-03-20 05:47:37,54.49
2024-03-20 02:46:59,54.49
2024-03-19 23:46:21,54.51
2024-03-19 20:45:40,54.49
2024-03-19 17:45:03,54.46
2024-03-19 14:44:28,54.46
2024-03-19 11:43:48,54.49
2024-03-19 08:43:05,54.51
2024-03-19 05:42:28,54.51
2024-03-19 02:41:50,54.51
2024-03-18 23:41:08,54.51
2024-03-18 20:40:32,54.51
2024-03-18 17:39:53,54.46
2024-03-18 14:39:18,54.46
2024-03-18 11:38:39,54.51
2024-03-18 08:37:59,54.51
2024-03-18 05:37:23,54.51
2024-03-18 02:36:39,54.54
2024-03-17 23:36:00,54.54
2024-03-17 20:35:23,54.54
2024-03-17 17:34:45,54.51
2024-03-17 14:34:05,54.51
2024-03-17 11:33:31,54.54
2024-03-17 08:32:49,54.54
2024-03-17 05:32:11,54.56
2024-03-17 02:31:33,54.56
2024-03-16 23:30:51,54.59
2024-03-16 20:30:12,54.56
2024-03-16 17:29:32,54.54
2024-03-16 14:28:54,54.54
2024-03-16 14:18:54,54.71
2024-03-16 11:58:25,54.71
2024-03-16 08:57:44,54.74
2024-03-16 05:57:03,54.74
2024-03-16 02:56:27,54.76
2024-03-15 23:55:47,54.76
2024-03-15 20:55:09,54.69
2024-03-15 19:24:49,54.56
2024-03-15 16:24:08,54.54
2024-03-15 13:23:32,54.54
2024-03-15 10:22:52,54.56
2024-03-15 07:22:14,54.56
2024-03-15 04:21:32,54.59
2024-03-15 01:20:53,54.59
2024-03-14 22:20:16,54.59
2024-03-14 19:19:41,54.56
2024-03-14 16:19:01,54.54
2024-03-14 13:18:22,54.56
2024-03-14 10:17:42,54.59
2024-03-14 07:17:04,54.59
2024-03-14 04:16:26,54.59
2024-03-14 01:15:48,54.61
2024-03-13 22:15:08,54.59
2024-03-13 20:30:08,54.76
2024-03-13 19:14:33,54.74
2024-03-13 16:13:51,54.74
2024-03-13 13:33:51,54.56
2024-03-13 13:13:14,54.59
2024-03-13 10:12:37,54.61
2024-03-13 07:11:57,54.61
2024-03-13 04:11:18,54.61
2024-03-13 01:10:38,54.61
2024-03-12 22:09:59,54.61
2024-03-12 19:09:21,54.61
2024-03-12 16:08:39,54.61
2024-03-12 13:08:00,54.64
2024-03-12 10:07:24,54.64
2024-03-12 07:06:47,54.64
2024-03-12 04:06:03,54.64
2024-03-12 01:05:27,54.66
2024-03-11 22:04:47,54.64
2024-03-11 19:04:08,54.61
2024-03-11 16:03:29,54.61
2024-03-11 13:02:50,54.64
2024-03-11 10:02:14,54.66
2024-03-11 07:01:33,54.66
2024-03-11 04:00:51,54.66
2024-03-11 01:00:16,54.66
2024-03-10 21:59:38,54.66
2024-03-10 18:58:59,54.64
2024-03-10 15:58:21,54.64
2024-03-10 12:57:43,54.66
2024-03-10 09:57:02,54.66
2024-03-10 06:56:22,54.81
2024-03-10 05:05:58,54.84
2024-03-10 01:05:19,54.84
2024-03-09 22:04:39,54.84
2024-03-09 19:04:00,54.84
2024-03-09 16:03:23,54.79
2024-03-09 13:02:45,54.84
2024-03-09 10:02:04,54.86
2024-03-09 07:01:27,54.84
2024-03-09 04:00:48,54.86
2024-03-09 01:00:11,54.86
2024-03-08 21:59:34,54.86
2024-03-08 18:58:57,54.84
2024-03-08 15:58:20,54.84
2024-03-08 12:57:42,54.84
2024-03-08 09:57:03,54.76
2024-03-08 06:56:26,54.71
2024-03-08 03:55:49,54.71
2024-03-08 00:55:08,54.71
2024-03-07 21:54:35,54.71
2024-03-07 18:53:56,54.69
2024-03-07 15:53:20,54.66
2024-03-07 12:52:43,54.69
2024-03-07 09:52:08,54.71
2024-03-07 06:51:30,54.69
2024-03-07 03:50:53,54.69
2024-03-07 00:50:17,54.71
2024-03-06 21:49:40,54.71
2024-03-06 18:49:02,54.69
2024-03-06 15:48:24,54.66
2024-03-06 12:47:46,54.69
2024-03-06 09:47:11,54.71
2024-03-06 06:46:33,54.71
2024-03-06 03:45:54,54.71
2024-03-06 00:45:19,54.74
2024-03-05 21:44:41,54.74
2024-03-05 18:44:04,54.71
2024-03-05 15:43:26,54.69
2024-03-05 12:42:47,54.71
2024-03-05 09:42:09,54.74
2024-03-05 06:41:31,54.74
2024-03-05 03:40:54,54.74
2024-03-05 00:40:17,54.74
2024-03-04 21:39:41,54.74
2024-03-04 18:39:02,54.74
2024-03-04 15:38:26,54.71
2024-03-04 12:37:47,54.71
2024-03-04 09:37:09,54.74
2024-03-04 06:36:33,54.74
2024-03-04 03:35:51,54.74
2024-03-04 00:35:15,54.74
2024-03-03 21:34:37,54.74
2024-03-03 18:34:00,54.74
2024-03-03 15:33:22,54.71
2024-03-03 12:32:43,54.71
2024-03-03 09:32:05,54.74
2024-03-03 06:31:29,54.71
2024-03-03 03:30:51,54.74
2024-03-03 00:30:10,54.74
2024-03-02 21:29:32,54.74
2024-03-02 18:28:52,54.74
2024-03-02 15:28:13,54.71
2024-03-02 12:27:35,54.71
2024-03-02 09:26:57,54.71
2024-03-02 06:26:21,54.74
2024-03-02 03:25:42,54.74
2024-03-02 00:25:02,54.74
2024-03-01 21:24:26,54.74
2024-03-01 18:23:46,54.74
2024-03-01 15:23:06,54.76
2024-03-01 12:22:31,54.76
2024-03-01 09:21:50,54.76
2024-03-01 06:21:10,54.76
2024-03-01 03:20:34,54.79
2024-03-01 00:19:54,54.79
2024-02-29 21:19:17,54.79
2024-02-29 18:18:36,54.79
2024-02-29 15:17:59,54.79
2024-02-29 12:17:21,54.79
2024-02-29 09:16:41,54.79
2024-02-29 06:16:01,54.79
2024-02-29 03:15:24,54.79
2024-02-29 00:14:48,54.79
2024-02-28 21:14:05,54.79
2024-02-28 18:13:29,54.76
2024-02-28 15:12:50,54.74
2024-02-28 12:12:13,54.76
2024-02-28 09:11:36,54.76
2024-02-28 06:10:55,54.76
2024-02-28 03:10:17,54.76
2024-02-28 00:09:37,54.76
2024-02-27 21:08:57,54.74
2024-02-27 18:08:19,54.71
2024-02-27 15:07:41,54.69
2024-02-27 12:07:04,54.71
2024-02-27 09:06:26,54.71
2024-02-27 06:05:48,54.71
2024-02-27 03:05:11,54.71
2024-02-27 00:04:33,54.86
2024-02-26 21:08:54,54.89
2024-02-26 19:03:27,54.71
2024-02-26 16:02:49,54.66
2024-02-26 13:02:14,54.69
2024-02-26 10:01:37,54.71
2024-02-26 07:00:56,54.69
2024-02-26 04:00:21,54.69
2024-02-26 00:59:39,54.71
2024-02-25 21:59:00,54.69
2024-02-25 18:58:25,54.66
2024-02-25 15:57:46,54.61
2024-02-25 12:57:06,54.64
2024-02-25 09:56:29,54.66
2024-02-25 06:55:52,54.66
2024-02-25 03:55:16,54.64
2024-02-25 00:54:37,54.64
2024-02-24 21:53:55,54.64
2024-02-24 18:53:18,54.61
2024-02-24 17:58:18,54.76
2024-02-24 15:52:42,54.71
2024-02-24 12:52:02,54.74
2024-02-24 09:51:27,54.76
2024-02-24 06:50:48,54.74
2024-02-24 03:50:07,54.74
2024-02-24 00:49:28,54.74
2024-02-23 21:48:50,54.74
2024-02-23 18:48:09,54.69
2024-02-23 15:47:31,54.66
2024-02-23 12:46:51,54.66
2024-02-23 09:46:16,54.69
2024-02-23 06:45:36,54.66
2024-02-23 03:44:58,54.66
2024-02-23 01:39:58,54.56
2024-02-23 00:44:19,54.69
2024-02-22 21:43:38,54.66
2024-02-22 18:43:01,54.61
2024-02-22 15:42:24,54.59
2024-02-22 12:41:42,54.61
2024-02-22 09:41:01,54.61
2024-02-22 06:40:24,54.61
2024-02-22 05:30:24,54.59
2024-02-22 05:10:04,54.44
2024-02-22 02:09:28,54.44
2024-02-21 23:08:49,54.41
2024-02-21 20:08:14,54.41
2024-02-21 17:07:36,54.36
2024-02-21 14:06:57,54.36
2024-02-21 11:06:21,54.39
2024-02-21 08:05:39,54.39
2024-02-21 05:04:57,54.36
2024-02-21 02:04:21,54.39
2024-02-20 23:03:44,54.39
2024-02-20 20:03:02,54.36
2024-02-20 17:02:24,54.34
2024-02-20 14:01:47,54.31
2024-02-20 11:01:06,54.34
2024-02-20 08:00:30,54.41
2024-02-20 04:59:50,54.46
2024-02-20 01:59:14,54.41
2024-02-19 22:58:36,54.31
2024-02-19 21:28:18,54.49
2024-02-19 18:27:35,54.49
2024-02-19 15:26:57,54.54
2024-02-19 12:26:22,54.61
2024-02-19 09:25:42,54.71
2024-02-19 07:05:14,54.81
2024-02-19 05:14:48,54.91
2024-02-19 03:24:27,55.01
2024-02-19 00:38:50,55.11
2024-02-18 21:38:12,55.14
2024-02-18 21:28:12,55.01
2024-02-18 18:37:30,55.04
2024-02-18 15:36:51,55.04
2024-02-18 12:36:10,55.06
2024-02-18 09:35:34,55.06
2024-02-18 06:34:56,55.06
2024-02-18 03:34:21,55.06
2024-02-18 00:33:44,55.06
2024-02-17 21:33:03,55.09
2024-02-17 18:32:25,55.09
2024-02-17 15:31:48,55.06
2024-02-17 12:31:08,55.09
2024-02-17 09:30:30,55.09
2024-02-17 06:29:53,55.09
2024-02-17 03:29:17,55.09
2024-02-17 00:28:36,55.09
2024-02-16 21:27:53,55.11
2024-02-16 18:27:18,55.09
2024-02-16 15:26:38,55.06
2024-02-16 12:26:00,55.09
2024-02-16 09:25:22,55.09
2024-02-16 06:24:45,55.11
2024-02-16 03:24:04,55.09
2024-02-16 00:23:25,55.09
2024-02-15 21:22:46,55.24
2024-02-15 19:52:27,55.26
2024-02-15 16:51:49,55.24
2024-02-15 13:51:11,55.24
2024-02-15 10:50:33,55.26
2024-02-15 07:49:55,55.26
2024-02-15 04:49:16,55.26
2024-02-15 01:48:38,55.29
2024-02-14 22:47:56,55.16
2024-02-14 21:12:36,55.11
2024-02-14 18:11:56,55.09
2024-02-14 15:11:20,55.09
2024-02-14 12:10:43,55.11
2024-02-14 09:10:02,55.16
2024-02-14 07:39:43,55.26
2024-02-14 04:39:02,55.26
2024-02-14 01:38:22,55.26
2024-02-13 22:37:40,55.26
2024-02-13 19:37:02,55.24
2024-02-13 16:36:21,55.21
2024-02-13 13:35:38,55.21
2024-02-13 10:34:56,55.24
2024-02-13 07:34:19,55.24
2024-02-13 04:33:38,55.24
2024-02-13 01:33:02,55.24
2024-02-12 22:32:26,55.24
2024-02-12 19:31:48,55.24
2024-02-12 16:31:09,55.19
2024-02-12 15:21:09,55.19
2024-02-12 15:00:48,55.04
2024-02-12 12:00:09,55.06
2024-02-12 08:59:33,55.06
2024-02-12 05:58:53,55.06
2024-02-12 02:58:16,55.09
2024-02-11 23:57:35,55.09
2024-02-11 20:56:57,55.06
2024-02-11 17:56:18,55.04
2024-02-11 14:55:40,55.04
2024-02-11 11:55:00,55.06
2024-02-11 08:54:25,55.06
2024-02-11 05:53:45,55.06
2024-02-11 02:53:05,55.06
2024-02-10 23:52:29,55.06
2024-02-10 20:51:54,55.04
2024-02-10 17:51:16,55.01
2024-02-10 14:50:36,54.99
2024-02-10 11:50:00,54.99
2024-02-10 11:30:00,55.19
2024-02-10 10:19:39,55.19
2024-02-10 07:19:02,55.19
2024-02-10 04:18:26,55.16
2024-02-10 01:17:49,55.16
2024-02-09 22:17:14,55.16
2024-02-09 19:16:33,55.14
2024-02-09 16:15:51,55.11
2024-02-09 13:15:16,55.01
2024-02-09 10:14:35,54.99
2024-02-09 07:13:55,54.96
2024-02-09 04:13:18,54.96
2024-02-09 01:12:39,54.96
2024-02-08 22:11:58,54.96
2024-02-08 19:11:22,54.94
2024-02-08 16:10:40,54.91
2024-02-08 13:10:03,54.91
2024-02-08 10:09:25,54.91
2024-02-08 07:08:46,54.91
2024-02-08 04:08:06,54.89
2024-02-08 01:07:31,54.89
2024-02-07 22:06:47,54.89
2024-02-07 19:06:11,54.86
2024-02-07 16:05:34,54.84
2024-02-07 13:04:58,54.81
2024-02-07 10:04:20,54.81
2024-02-07 07:03:40,54.79
2024-02-07 04:03:02,54.76
2024-02-07 01:02:26,54.74
2024-02-06 22:01:46,54.71
2024-02-06 19:01:02,54.66
2024-02-06 16:00:27,54.69
2024-02-06 12:59:50,54.74
2024-02-06 09:59:13,54.71
2024-02-06 06:58:31,54.66
2024-02-06 03:57:50,54.64
2024-02-06 00:57:10,54.59
2024-02-05 21:56:32,54.54
2024-02-05 18:55:51,54.46
2024-02-05 15:55:14,54.39
2024-02-05 12:54:36,54.34
2024-02-05 11:24:18,54.16
2024-02-05 08:43:43,54.09
2024-02-05 05:43:02,54.01
2024-02-05 02:42:25,53.94
2024-02-04 23:41:47,53.91
2024-02-04 20:41:12,53.91
2024-02-04 17:40:30,53.99
2024-02-04 16:10:10,54.14
2024-02-04 14:39:51,54.44
2024-02-04 13:09:32,54.76
2024-02-04 11:39:14,54.94
2024-02-04 08:38:36,54.99
2024-02-04 05:37:57,55.01
2024-02-04 02:37:20,55.04
2024-02-03 23:36:42,55.04
2024-02-03 20:36:07,55.06
2024-02-03 17:35:30,55.04
2024-02-03 14:34:48,55.04
2024-02-03 11:34:11,55.04
2024-02-03 08:33:33,55.04
2024-02-03 05:32:56,55.06
2024-02-03 02:32:19,55.04
2024-02-02 23:31:34,55.04
2024-02-02 20:30:56,55.04
2024-02-02 17:30:18,55.01
2024-02-02 14:29:38,54.99
2024-02-02 11:28:59,55.01
2024-02-02 08:28:21,55.01
2024-02-02 05:27:42,55.01
2024-02-02 02:27:02,55.01
2024-02-01 23:26:26,55.01
2024-02-01 20:25:45,55.01
2024-02-01 17:25:07,54.99
2024-02-01 14:24:30,55.01
2024-02-01 11:23:48,55.09
2024-02-01 08:23:13,55.16
2024-02-01 05:22:29,55.26
2024-02-01 02:51:56,55.36
2024-01-31 23:51:18,55.41
2024-01-31 20:50:36,55.41
2024-01-31 17:49:59,55.41
2024-01-31 14:49:24,55.41
2024-01-31 11:48:46,55.44
2024-01-31 08:48:03,55.46
2024-01-31 05:47:25,55.46
2024-01-31 02:46:45,55.49
2024-01-30 23:46:02,55.49
2024-01-30 20:45:25,55.46
2024-01-30 17:44:44,55.49
2024-01-30 14:44:05,55.61
2024-01-30 11:43:28,55.64
2024-01-30 08:42:46,55.64
2024-01-30 05:42:07,55.66
2024-01-30 02:41:30,55.66
2024-01-29 23:40:49,55.69
2024-01-29 20:40:08,55.66
2024-01-29 17:39:32,55.64
2024-01-29 14:38:53,55.64
2024-01-29 11:38:18,55.66
2024-01-29 08:37:37,55.69
2024-01-29 05:36:57,55.69
2024-01-29 02:36:21,55.69
2024-01-28 23:35:42,55.59
2024-01-28 20:35:02,55.54
2024-01-28 17:34:25,55.51
2024-01-28 14:33:49,55.49
2024-01-28 11:33:08,55.54
2024-01-28 08:32:29,55.54
2024-01-28 05:31:48,55.54
2024-01-28 02:31:09,55.56
2024-01-27 23:30:30,55.56
2024-01-27 20:29:53,55.56
2024-01-27 17:29:17,55.54
2024-01-27 14:28:35,55.51
2024-01-27 11:27:56,55.56
2024-01-27 08:27:19,55.56
2024-01-27 05:26:38,55.59
2024-01-27 02:26:00,55.59
2024-01-26 23:25:23,55.61
2024-01-26 20:24:46,55.59
2024-01-26 17:24:09,55.56
2024-01-26 14:23:31,55.56
2024-01-26 13:33:31,55.64
2024-01-26 11:22:54,55.59
2024-01-26 08:22:17,55.61
2024-01-26 05:21:37,55.61
2024-01-26 02:20:58,55.64
2024-01-25 23:20:19,55.64
2024-01-25 20:19:42,55.61
2024-01-25 17:19:02,55.61
2024-01-25 14:18:24,55.61
2024-01-25 11:17:47,55.64
2024-01-25 08:17:13,55.64
2024-01-25 05:16:33,55.64
2024-01-25 02:15:54,55.64
2024-01-24 23:15:18,55.66
2024-01-24 20:14:39,55.66
2024-01-24 17:14:04,55.64
2024-01-24 14:13:25,55.66
2024-01-24 11:12:49,55.66
2024-01-24 08:12:10,55.66
2024-01-24 05:11:35,55.69
2024-01-24 02:10:55,55.71
2024-01-23 23:10:17,55.71
2024-01-23 20:09:34,55.69
2024-01-23 17:08:55,55.69
2024-01-23 14:08:20,55.69
2024-01-23 11:07:41,55.71
2024-01-23 08:07:04,55.71
2024-01-23 05:06:25,55.71
2024-01-23 02:05:47,55.74
2024-01-22 23:05:07,55.74
2024-01-22 20:04:32,55.74
2024-01-22 17:03:52,55.71
2024-01-22 14:03:14,55.74
2024-01-22 11:02:34,55.74
2024-01-22 08:01:57,55.74
2024-01-22 05:01:18,55.76
2024-01-22 02:00:42,55.79
2024-01-21 23:00:00,55.81
2024-01-21 19:59:22,55.81
2024-01-21 16:58:43,55.81
2024-01-21 13:58:04,55.79
2024-01-21 10:57:29,55.84
2024-01-21 07:56:50,55.84
2024-01-21 04:56:14,55.84
2024-01-21 01:55:30,55.84
2024-01-20 22:54:52,55.86
2024-01-20 19:54:16,55.86
2024-01-20 16:53:37,55.86
2024-01-20 13:52:58,55.86
2024-01-20 10:52:19,55.89
2024-01-20 10:47:19,56.04
2024-01-20 07:51:38,55.91
2024-01-20 04:51:00,55.91
2024-01-20 01:50:22,55.94
2024-01-19 22:49:43,56.04
2024-01-19 21:19:22,56.11
2024-01-19 18:18:46,56.11
2024-01-19 15:18:06,56.11
2024-01-19 12:17:29,56.11
2024-01-19 09:16:52,56.14
2024-01-19 06:16:15,56.11
2024-01-19 03:15:35,56.01
2024-01-19 00:15:00,56.01
2024-01-18 21:14:22,56.04
2024-01-18 18:13:41,56.01
2024-01-18 15:13:04,56.01
2024-01-18 12:12:28,56.01
2024-01-18 09:11:51,56.04
2024-01-18 06:11:15,56.04
2024-01-18 03:10:38,56.06
2024-01-18 00:09:55,56.06
2024-01-17 21:09:15,56.06
2024-01-17 18:08:38,56.06
2024-01-17 15:07:56,56.04
2024-01-17 12:07:17,56.06
2024-01-17 09:06:38,56.09
2024-01-17 06:06:00,56.09
2024-01-17 03:05:22,56.11
2024-01-17 00:04:41,56.19
2024-01-16 21:04:01,56.26
2024-01-16 18:03:24,56.26
2024-01-16 15:02:47,56.26
2024-01-16 13:27:47,56.09
2024-01-16 12:02:07,56.14
2024-01-16 09:01:29,56.16
2024-01-16 06:00:51,56.16
2024-01-16 03:00:16,56.16
2024-01-15 23:59:36,56.16
2024-01-15 20:59:01,56.16
2024-01-15 17:58:23,56.16
2024-01-15 14:57:44,56.14
2024-01-15 11:57:06,56.19
2024-01-15 08:56:29,56.21
2024-01-15 05:55:50,56.21
2024-01-15 02:55:09,56.24
2024-01-14 23:54:33,56.24
2024-01-14 20:53:51,56.24
2024-01-14 17:53:15,56.24
2024-01-14 14:52:35,56.26
2024-01-14 11:51:57,56.26
2024-01-14 08:51:20,56.29
2024-01-14 05:50:41,56.31
2024-01-14 02:50:02,56.34
2024-01-13 23:49:25,56.34
2024-01-13 20:48:45,56.46
2024-01-13 17:58:09,56.49
2024-01-13 14:57:31,56.51
2024-01-13 11:56:54,56.54
2024-01-13 08:56:16,56.56
2024-01-13 05:55:35,56.59
2024-01-13 02:54:54,56.61
2024-01-12 23:54:17,56.61
2024-01-12 20:53:39,56.64
2024-01-12 17:53:04,56.61
2024-01-12 14:52:26,56.64
2024-01-12 11:51:46,56.69
2024-01-12 08:51:08,56.71
2024-01-12 05:50:30,56.71
2024-01-12 02:49:50,56.74
2024-01-11 23:49:17,56.76
2024-01-11 20:48:36,56.76
2024-01-11 17:47:57,56.76
2024-01-11 14:47:21,56.76
2024-01-11 11:46:38,56.66
2024-01-11 08:45:59,56.66
2024-01-11 05:45:24,56.66
2024-01-11 02:44:44,56.69
2024-01-10 23:43:59,56.71
2024-01-10 20:43:23,56.74
2024-01-10 17:42:43,56.74
2024-01-10 14:42:03,56.74
2024-01-10 11:41:27,56.79
2024-01-10 08:40:44,56.81
2024-01-10 05:40:05,56.84
2024-01-10 02:39:27,56.86
2024-01-09 23:38:47,56.86
2024-01-09 20:38:12,56.89
2024-01-09 17:37:33,56.89
2024-01-09 14:36:53,56.89
2024-01-09 11:36:15,56.94
2024-01-09 08:35:37,56.96
2024-01-09 05:34:59,56.99
2024-01-09 02:34:20,57.01
2024-01-08 23:33:39,57.01
2024-01-08 20:33:00,57.01
2024-01-08 17:32:24,57.01
2024-01-08 14:31:46,56.99
2024-01-08 11:31:05,57.04
2024-01-08 08:30:28,57.06
2024-01-08 05:29:46,57.06
2024-01-08 02:29:12,57.06
2024-01-07 23:28:31,57.06
2024-01-07 20:27:50,57.06
2024-01-07 17:27:06,57.06
2024-01-07 14:26:31,57.06
2024-01-07 11:25:53,57.09
2024-01-07 08:25:13,57.11
2024-01-07 05:24:33,57.11
2024-01-07 02:23:54,57.09
2024-01-07 02:13:54,57.26
2024-01-06 23:58:27,57.26
2024-01-06 20:57:46,57.29
2024-01-06 17:57:08,57.29
2024-01-06 14:56:32,57.29
2024-01-06 11:55:52,57.16
2024-01-06 08:55:17,57.19
2024-01-06 05:54:39,57.19
2024-01-06 02:53:59,57.21
2024-01-05 23:53:20,57.21
2024-01-05 20:52:41,57.21
2024-01-05 17:52:00,57.21
2024-01-05 14:51:25,57.19
2024-01-05 11:50:45,57.24
2024-01-05 08:50:06,57.24
2024-01-05 05:49:30,57.26
2024-01-05 02:48:49,57.26
2024-01-04 23:48:11,57.29
2024-01-04 20:47:35,57.29
2024-01-04 17:46:58,57.29
2024-01-04 14:46:21,57.26
2024-01-04 11:45:40,57.31
2024-01-04 08:44:58,57.34
2024-01-04 05:44:23,57.34
2024-01-04 02:43:42,57.34
2024-01-04 02:33:42,57.51
2024-01-04 00:03:07,57.51
2024-01-03 21:02:31,57.51
2024-01-03 18:01:51,57.51
2024-01-03 15:01:15,57.51
2024-01-03 12:00:34,57.54
2024-01-03 11:35:34,57.39
2024-01-03 08:59:53,57.41
2024-01-03 05:59:15,57.41
2024-01-03 02:58:38,57.41
2024-01-02 23:58:02,57.44
2024-01-02 20:57:25,57.49
2024-01-02 19:27:03,57.61
2024-01-02 16:26:27,57.59
2024-01-02 13:25:48,57.59
2024-01-02 11:35:48,57.46
2024-01-02 10:25:10,57.46
2024-01-02 07:24:34,57.49
2024-01-02 04:23:56,57.49
2024-01-02 01:23:18,57.49
2024-01-01 22:22:42,57.49
2024-01-01 19:22:05,57.49
2024-01-01 16:21:23,57.46
2024-01-01 13:20:47,57.49
2024-01-01 10:20:07,57.51
2024-01-01 07:19:29,57.51
2024-01-01 04:18:50,57.51
2024-01-01 01:18:11,57.54
2023-12-31 22:17:33,57.54
2023-12-31 19:16:53,57.51
2023-12-31 16:16:14,57.54
2023-12-31 13:15:36,57.56
2023-12-31 10:14:55,57.56
2023-12-31 07:14:18,57.59
2023-12-31 04:13:42,57.61
2023-12-31 01:13:04,57.61
2023-12-30 22:12:26,57.64
2023-12-30 19:11:51,57.64
2023-12-30 16:11:14,57.66
2023-12-30 13:10:33,57.66
2023-12-30 10:09:56,57.71
2023-12-30 07:09:20,57.74
2023-12-30 04:08:38,57.76
2023-12-30 01:07:56,57.76
2023-12-29 22:07:20,57.76
2023-12-29 19:06:40,57.76
2023-12-29 16:06:01,57.79
2023-12-29 13:05:25,57.79
2023-12-29 10:04:43,57.79
2023-12-29 07:04:06,57.82
2023-12-29 04:03:29,57.82
2023-12-29 01:02:49,57.84
2023-12-29 00:12:49,57.99
2023-12-28 23:32:28,57.99
2023-12-28 20:31:53,57.99
2023-12-28 17:31:14,57.99
2023-12-28 14:30:36,57.99
2023-12-28 11:29:56,57.99
2023-12-28 08:29:18,57.87
2023-12-28 05:28:40,57.89
2023-12-28 02:27:59,57.89
2023-12-27 23:27:23,57.92
2023-12-27 20:26:39,57.89
2023-12-27 17:26:03,57.89
2023-12-27 14:25:24,57.89
2023-12-27 11:24:44,57.92
2023-12-27 08:24:03,57.92
2023-12-27 05:23:25,57.92
2023-12-27 04:58:25,58.09
2023-12-27 03:53:06,58.09
2023-12-27 00:52:29,58.14
2023-12-26 21:51:46,58.14
2023-12-26 18:51:09,58.14
2023-12-26 18:11:09,57.99
2023-12-26 17:20:49,57.97
2023-12-26 14:20:15,57.99
2023-12-26 11:19:36,58.04
2023-12-26 08:18:58,58.04
2023-12-26 05:18:21,58.04
2023-12-26 02:17:41,58.04
2023-12-25 23:17:03,58.07
2023-12-25 20:16:28,58.07
2023-12-25 17:15:48,58.04
2023-12-25 14:15:07,58.04
2023-12-25 11:14:27,58.09
2023-12-25 08:13:45,58.09
2023-12-25 05:13:06,58.12
2023-12-25 02:12:29,58.12
2023-12-24 23:11:49,58.14
2023-12-24 20:11:15,58.14
2023-12-24 17:10:34,58.12
2023-12-24 14:09:54,58.12
2023-12-24 11:09:19,58.17
2023-12-24 08:08:41,58.17
2023-12-24 05:08:05,58.19
2023-12-24 02:07:24,58.19
2023-12-23 23:06:46,58.19
2023-12-23 20:06:08,58.32
2023-12-23 17:05:28,58.19
2023-12-23 14:04:49,58.19
2023-12-23 11:04:09,58.22
2023-12-23 08:03:34,58.24
2023-12-23 05:02:54,58.24
2023-12-23 02:02:16,58.24
2023-12-22 23:01:38,58.27
2023-12-22 20:01:00,58.29
2023-12-22 17:00:25,58.27
